"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","URL"
"304","El Baile del Ahorcado...","Anna Day","Andrés Bello",15590,0,0,496,NA,"https://www.linio.cl/p/el-baile-del-ahorcado-oroaal"
"305","Festival de La Blasfemia...","Dross","Editorial Planeta Chilena",10190,5,9,152,NA,"https://www.linio.cl/p/festival-de-la-blasfemia-lgprsf"
"306","Canción Nocturna...","Dross","Editorial Planeta Chilena",10190,5,4,NA,NA,"https://www.linio.cl/p/cancio-n-nocturna-n4qvx7"
"307","Yo te inventé...","Francesca Zappia","Editorial Planeta Chilena SA",16790,0,0,360,"Tapa Blanda","https://www.linio.cl/p/yo-te-invente--n0f683"
"308","Cazadores de Sombras 6 - Ciudad del Fueg...","Cassandra Clare","Planeta",13190,5,8,672,NA,"https://www.linio.cl/p/cazadores-de-sombras-6-ciudad-del-fuego-celestial-leyew8"
"309","Ofiucus Asciende...","Russell Romina","Del Nuevo Extremo",10790,0,0,368,NA,"https://www.linio.cl/p/ofiucus-asciende-orol4v"
"310","Un Trono Oscuro...","Kendare Blake","Del Nuevo Extremo",14390,0,0,424,NA,"https://www.linio.cl/p/un-trono-oscuro-vdtz3z"
"311","Nieve Como Cenizas...","Sara Raasch","Del Nuevo Extremo",10790,0,0,448,NA,"https://www.linio.cl/p/nieve-como-cenizas-x1dblr"
"312","Ciudad de ceniza - CLARE, CASSANDRA...","CLARE, CASSANDRA","DESTINO INFANTIL",27490,0,0,464,"Tapa Blanda","https://www.linio.cl/p/ciudad-de-ceniza-clare-cassandra-vdrttq"
"313","Violet y Finch...","Jennifer Niven","Editorial Planeta Chilena SA",10590,5,3,400,"Tapa Blanda","https://www.linio.cl/p/violet-y-finch-n23vev"
"314","El Arte De Vivir Con Sencillez Debolsill...","Jennifer Niven","Editorial Planeta Chilena SA",13990,0,0,NA,NA,"https://www.linio.cl/p/el-arte-de-vivir-con-sencillez-debolsillo-el-arte-lgl83o"
"315","Un Mundo Feliz...","Aldous Huxley","Editorial Planeta Chilena SA",6690,0,0,1,"Tapa Dura","https://www.linio.cl/p/un-mundo-feliz-qercdg"
"316","EN LOS ZAPATOS DE VALERIA (VALERIA 1)...","Elisabet Benavent","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",9690,0,0,480,"Tapa Blanda","https://www.linio.cl/p/en-los-zapatos-de-valeria-valeria-1--tlqhmk"
"317","CRONICA DE UNA MUERTE ANUNCIADA (ES...","Gabriel GarciaÊMarquez","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",5890,0,0,256,"Tapa Blanda","https://www.linio.cl/p/cronica-de-una-muerte-anunciada-escolar--ym4gsr"
"318","Fanbook Elite...","Gabriel GarciaÊMarquez","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",14390,0,0,NA,NA,"https://www.linio.cl/p/fanbook-elite-n4b8m5"
"319","Cloe y su Unicornio...","Dana Simpson","Penguin Random House",10890,5,1,224,"Tapa Dura","https://www.linio.cl/p/cloe-y-su-unicornio-wy8qc5"
"320","OMERTA...","Puzo, Mario","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",5890,0,0,352,"Tapa Blanda","https://www.linio.cl/p/omerta-yloxdg"
"321","Luna...","Ana Coello","B de Block",10890,5,2,400,"Tapa Blanda","https://www.linio.cl/p/luna-jszzs2"
"322","Mili la millenial...","NatiChuleta","Penguin",4490,5,1,104,"Tapa Blanda","https://www.linio.cl/p/mili-la-millenial-qdx3mi"
"323","Las aventuras de Max. Gran concurso de t...","Max Valenzuela","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",4490,5,1,104,"Tapa Blanda","https://www.linio.cl/p/las-aventuras-de-max-gran-concurso-de-talento-s3tyte"
"324","Ilusionate, Rie, Baila...","Tatii Fernandez","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",8390,5,5,104,"Tapa Blanda","https://www.linio.cl/p/ilusionate-rie-baila-tpgyox"
"325","QUIEN ANDA AHI (THE LOUD HOUSE 5)...","Nickelodeon","PENGUIN RANDOM HOUSE GRUPO EDITORIAL SA",4190,5,2,128,"Tapa Blanda","https://www.linio.cl/p/quien-anda-ahi-the-loud-house-5--lg9b6u"
"326","Jukilop...","Juan de Dios Pantoja y Kimberly Loaiza","Altea",7990,0,0,165,"Tapa Blanda","https://www.linio.cl/p/jukilop-oqtw6m"
"327","Vuelos Nocturnos...","Philip Reeve","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",9690,5,1,224,"Tapa Blanda","https://www.linio.cl/p/vuelos-nocturnos-vd1q4v"
"328","Una Llanura Tenebrosa (Maquinas 4)...","Philip Reeve","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",11490,5,1,544,"Tapa Blanda","https://www.linio.cl/p/una-llanura-tenebrosa-maquinas-4--x0l2mn"
"329","uno mas uno Jojo Moyes...","Jojo Moyes","alfaguara",6700,0,0,440,"Tapa Blanda","https://www.linio.cl/p/uno-mas-uno-jojo-moyes-yo7bzn"
"330","Yo soy el idiota...","Varinia Painivilo","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",10890,5,3,336,"Tapa Blanda","https://www.linio.cl/p/yo-soy-el-idiota-tq3t8v"
"331","ANA la de Ingleside...","Lucy Maud Montgomery","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",14390,0,0,376,"Tapa Blanda","https://www.linio.cl/p/ana-la-de-ingleside-n4nr6z"
"332","La Vida En Movimiento(Denise Rossent...","Denise Rosenthal","Alfaguara",4490,5,1,240,NA,"https://www.linio.cl/p/la-vida-en-movimiento-denise-rossenthal--n5adb1"
"333","El Brillo De La Luna (Leyenda De Los Oto...","Lucio Gera","Alfaguara",9000,5,1,366,"Tapa Blanda","https://www.linio.cl/p/el-brillo-de-la-luna-leyenda-de-los-otori-3--qebkia"
"334","Dia 21 (Los Cien #2)...","Kass Morgan","Alfaguara",13000,5,1,304,"Tapa Blanda","https://www.linio.cl/p/dia-21-los-cien-2--qfih7g"
"335","#Chupaelperro. Uno Que Otro Consejo...","German Garmendia","Alfaguara",10290,5,5,176,NA,"https://www.linio.cl/p/-chupaelperro-uno-que-otro-consejo-s29if5"
"336","Sueños De Dioses Y Monstruos (Hija De H...","Laini Taylor","Alfaguara",11900,0,0,616,"Tapa Blanda","https://www.linio.cl/p/suen-os-de-dioses-y-monstruos-hija-de-humo-y-hueso-3--tosun0"
"337","Sábado, Domingo...","Ray Loriga","PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A",6290,0,0,200,"Tapa Blanda","https://www.linio.cl/p/sa-bado-domingo-va4j20"
"338","El Club De Los Corazones Solitarios...","Elizabeth Eulberg","Alfaguara",13000,0,0,336,"Tapa Blanda","https://www.linio.cl/p/el-club-de-los-corazones-solitarios-wy2ceu"
"339","La Red Del Cielo Es Amplia (Leyenda De L...","Lucio Gera","Alfaguara",7000,5,1,568,"Tapa Blanda","https://www.linio.cl/p/la-red-del-cielo-es-amplia-leyenda-de-los-otori-5--ymyh0u"
"340","Cuentos mapuches del Lago Escondido...","Manuel Gallegos","ZIG ZAG",4090,0,0,128,"Tapa Blanda","https://www.linio.cl/p/cuentos-mapuches-del-lago-escondido-ylu10f"
"341","ZIGZAG ZIGZAG ZIGZAG...","Manuel Gallegos","ZIG ZAG",12990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-jpx2s0"
"342","ZIGZAG ZIGZAG ZIGZAG...","Manuel Gallegos","ZIG ZAG",20990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-jqiids"
"343","Inche Michimalonco Zigzag Literatura...","Manuel Gallegos","ZIG ZAG",12990,0,0,NA,NA,"https://www.linio.cl/p/inche-michimalonco-zigzag-literatura-jr2j0t"
"344","Promoción de Libros N° 1...","Varios","Zig Zag",31890,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/promocio-n-de-libros-n-1-jrlnbq"
"345","Carmen ZIGZAG  Novelas....","Varios","Zig Zag",7990,0,0,NA,NA,"https://www.linio.cl/p/carmen-zigzag-novelas-lc6arx"
"346","Cinco Semanas En Globo (Clásicos) Zigza...","Varios","Zig Zag",16990,0,0,NA,NA,"https://www.linio.cl/p/cinco-semanas-en-globo-cla-sicos-zigzag-ficcio-n-lgzngp"
"347","El Matadero Zigzag Literatura...","Varios","Zig Zag",9990,0,0,NA,NA,"https://www.linio.cl/p/el-matadero-zigzag-literatura-n0cxy9"
"348","Insomnia Zigzag Terror...","Varios","Zig Zag",16990,0,0,NA,NA,"https://www.linio.cl/p/insomnia-zigzag-terror-n3xitf"
"349","El Regreso De Ketzel (Arkanus #3)...","Carlos Miranda","Zig Zag",9900,0,0,416,"Tapa Blanda","https://www.linio.cl/p/el-regreso-de-ketzel-arkanus-3--opkh5i"
"350","Una Estrella En Mi Jardín...","Wendy Davies","Zig Zag",12790,0,0,NA,NA,"https://www.linio.cl/p/una-estrella-en-mi-jardi-n-oqhea5"
"351","Todas Las Botellas Y Todos Los Mares del...","Wendy Davies","Zig Zag",4990,0,0,NA,NA,"https://www.linio.cl/p/todas-las-botellas-y-todos-los-mares-del-mundo-ory60s"
"352","El Perro De Lo Baskerville (Clásicos) Z...","Wendy Davies","Zig Zag",14990,0,0,NA,NA,"https://www.linio.cl/p/el-perro-de-lo-baskerville-cla-sicos-zigzag-grandes-cla-sicos-osnr9z"
"353","ZIGZAG ZIGZAG ZIGZAG...","Wendy Davies","Zig Zag",13990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-qc2gr4"
"354","El Fantasma De La Opera (Clásicos) Zigz...","Wendy Davies","Zig Zag",14990,0,0,NA,NA,"https://www.linio.cl/p/el-fantasma-de-la-opera-cla-sicos-zigzag-grandes-cla-sicos-qd7xr5"
"355","Mi Mundo Pirata. Stickermania Zigzag Lit...","Wendy Davies","Zig Zag",10990,0,0,NA,NA,"https://www.linio.cl/p/mi-mundo-pirata-stickermania-zigzag-literatura-qd7w8z"
"356","La Zona Roja Zigzag Literatura Juvenil...","Wendy Davies","Zig Zag",10990,0,0,NA,NA,"https://www.linio.cl/p/la-zona-roja-zigzag-literatura-juvenil-qdtcl5"
"357","ZIGZAG ZIGZAG ZIGZAG...","Wendy Davies","Zig Zag",13990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-rz0dn4"
"358","Todo El Viento Del Mundo Zigzag Literatu...","Wendy Davies","Zig Zag",11990,0,0,NA,NA,"https://www.linio.cl/p/todo-el-viento-del-mundo-zigzag-literatura-juvenil-s34ye3"
"359","Hombres del Sur Cuentos...","Wendy Davies","Zig Zag",5990,0,0,NA,NA,"https://www.linio.cl/p/hombres-del-sur-cuentos-tlw9y1"
"360","Un Loco Y Gordo Amor...","Raphaële Frier","Zig Zag",8900,5,1,144,"Tapa Blanda","https://www.linio.cl/p/un-loco-y-gordo-amor-tmza94"
"361","If I Fix You...","Abigail Johnson","Zig Zag",14090,0,0,368,NA,"https://www.linio.cl/p/if-i-fix-you-toi05p"
"362","Sombras Contra El Muro...","Abigail Johnson","Zig Zag",7990,0,0,NA,NA,"https://www.linio.cl/p/sombras-contra-el-muro-tqk7i4"
"363","ZIGZAG ZIGZAG ZIGZAG...","Abigail Johnson","Zig Zag",12990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-va32mo"
"364","El Jardín De Las Sonrisas...","Diana G. Romero","Zig Zag",12790,0,0,320,NA,"https://www.linio.cl/p/el-jardi-n-de-las-sonrisas-vc1cnh"
"365","Robin Hood...","Diana G. Romero","Zig Zag",15190,0,0,NA,NA,"https://www.linio.cl/p/robin-hood-vdz0fc"
"366","Arkanus El Señor Del Abismo Zigzag Lite...","Diana G. Romero","Zig Zag",10990,0,0,NA,NA,"https://www.linio.cl/p/arkanus-el-sen-or-del-abismo-zigzag-literatura-juvenil-wxilq2"
"367","ZIGZAG ZIGZAG ZIGZAG...","Diana G. Romero","Zig Zag",12990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-wxmf4g"
"368","Por Trece Razones Netflix Zigzag Literat...","Diana G. Romero","Zig Zag",16990,0,0,NA,NA,"https://www.linio.cl/p/por-trece-razones-netflix-zigzag-literatura-wyrul7"
"369","ZIGZAG ZIGZAG ZIGZAG...","Diana G. Romero","Zig Zag",13990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-ylr780"
"370","ZIGZAG ZIGZAG ZIGZAG...","Diana G. Romero","Zig Zag",12990,0,0,NA,NA,"https://www.linio.cl/p/zigzag-zigzag-zigzag-ymcmts"
"371","Tras Las Cámaras...","Dahlia Adler","Zig Zag",13490,0,0,368,NA,"https://www.linio.cl/p/tras-las-ca-maras-yn41n1"
"372","La Historia De Las Personas Zigzag Liter...","Dahlia Adler","Zig Zag",10990,0,0,NA,NA,"https://www.linio.cl/p/la-historia-de-las-personas-zigzag-literatura-yo3int"
"373","Jugamos?: Animate A Amar Zigzag Ficción...","Dahlia Adler","Zig Zag",11990,0,0,NA,NA,"https://www.linio.cl/p/jugamos-animate-a-amar-zigzag-ficcio-n-ypvth5"
"374","¿Quién manda aquí?...","André Rodrigues, Larissa Ribeiro, Paula Desgualdo, Pedro Markun","Zig Zag SA",7290,0,0,39,NA,"https://www.linio.cl/p/-quie-n-manda-aqui--jrvc3f"
"375","Preguntale a Alicia...","Anónimo","Editorial Zig Zag",4090,0,0,208,NA,"https://www.linio.cl/p/preguntale-a-alicia-ju7s6m"
"376","Si el amor es un canto de sirena...","Esther Sanz","Zig Zag SA",9990,0,0,NA,NA,"https://www.linio.cl/p/si-el-amor-es-un-canto-de-sirena-tmpg38"
"377","Mala Conexi...","Jo Witek","Editorial Zig Zag",4090,5,1,NA,NA,"https://www.linio.cl/p/mala-conexi-tpnkby"
"378","Rockeros Celestes...","Darío Oses","Editorial Zig Zag",4090,0,0,128,NA,"https://www.linio.cl/p/rockeros-celestes-tq8zxq"
"379","Sin Azúcar...","Daniela Márquez","Editorial Zig Zag",4090,5,1,208,NA,"https://www.linio.cl/p/sin-azu-car-vdscfi"
"380","El águila de plata...","Ben Kane","Zeta Bolsillo",6090,0,0,560,NA,"https://www.linio.cl/p/el-a-guila-de-plata-qe0q2j"
"381","Zora - BRAGUTI, BARBARA - ZAMBON EDICION...","BRAGUTI, BARBARA","ZAMBON EDICIONES",18190,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/zora-braguti-barbara-zambon-ediciones-lfcvns"
"382","Selma - BAUER, JUTTA - ZAMBON EDICIONES...","BAUER, JUTTA","ZAMBON EDICIONES",18190,0,0,26,"Tapa Blanda","https://www.linio.cl/p/selma-bauer-jutta-zambon-ediciones-tqtrk4"
"383","La pequeña Alina - ALVAREZ REINARES, CR...","ALVAREZ REINARES, CRISTINA","YALDE",16390,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/la-pequen-a-alina-alvarez-reinares-cristina-tnu9zm"
"384","Los barullos de la pequeña Alina...","ALVAREZ REINARES, CRISTINA","YALDE",16390,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/los-barullos-de-la-pequen-a-alina-vbdmhe"
"385","Amigas Millonarias Million Dollar Gi...","ALVAREZ REINARES, CRISTINA","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/amigas-millonarias-million-dollar-gi-lfjvbg"
"386","Besos Cosmicos...","ALVAREZ REINARES, CRISTINA","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/besos-cosmicos-lg5awy"
"387","Estoy Sola y Qué. Amigas y Amores 5...","ALVAREZ REINARES, CRISTINA","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/estoy-sola-y-que-amigas-y-amores-5-lgqqiq"
"388","El Extraño Caso de Yoda Origami...","ALVAREZ REINARES, CRISTINA","YALDE",7290,0,0,NA,"Tapa Dura","https://www.linio.cl/p/el-extran-o-caso-de-yoda-origami-n2hs7g"
"389","Quiero Ser ¡Otra!...","ALVAREZ REINARES, CRISTINA","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/quiero-ser-otra--oqmkaq"
"390","Verano Al Limite Amigas y Amores...","ALVAREZ REINARES, CRISTINA","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/verano-al-limite-amigas-y-amores-qcz1l8"
"391","Nerds...","Vv.Aa","YALDE",9590,0,0,NA,"Tapa Dura","https://www.linio.cl/p/nerds-qfcs02"
"392","Baile de Estrellas Amigas y Amores11...","Vv.Aa","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/baile-de-estrellas-amigas-y-amores11-rzwyh8"
"393","Amigas Amores y Locos Errores...","Vv.Aa","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/amigas-amores-y-locos-errores-s2w4hu"
"394","Princesa de Portobello...","Vv.Aa","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/princesa-de-portobello-tpu1du"
"395","S.O.S Tengo mi primera cita...","Vv.Aa","YALDE",7690,0,0,NA,"Tapa Dura","https://www.linio.cl/p/sos-tengo-mi-primera-cita-tqfgzw"
"396","Dulces Tentaciones...","Vv.Aa","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/dulces-tentaciones-vae7v0"
"397","Guia de Amigas y Amores...","Vv.Aa","YALDE",8590,0,0,NA,"Tapa Dura","https://www.linio.cl/p/guia-de-amigas-y-amores-wxxkcs"
"398","Pijama Party...","Vv.Aa","YALDE",6390,0,0,NA,"Tapa Dura","https://www.linio.cl/p/pijama-party-wyixla"
"399","Mega Mix- Aliens Vs Científicos Locos...","Vv.Aa","YALDE",8590,0,0,NA,"Tapa Dura","https://www.linio.cl/p/mega-mix-aliens-vs-cienti-ficos-locos-x1i5zg"
"400","Starfish, ilumina tu destino...","Dawn Bowman Akemi","V & R ",10290,0,0,352,"Tapa Blanda","https://www.linio.cl/p/starfish-ilumina-tu-destino-mzo0li"
"401","LUCES DE BOHEMIA - VALLE-INCLAN, RAMON M...","VALLE-INCLAN, RAMON M.ª DEL","VICENS VIVES",25590,0,0,150,"Tapa Blanda","https://www.linio.cl/p/luces-de-bohemia-valle-inclan-ramon-ma-del-valle-inclan-ramon-ma-del-jou1ko"
"402","El Regalo Del Duende. Material Auxiliar...","ROBYN BATT, TANYA","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-regalo-del-duende-material-auxiliar-jotw6s"
"403","LOS CUENTOS DEL OLIVO CUCAÑA...","GENDRIN, CATHERINE","VICENS VIVES",22990,0,0,125,"Tapa Blanda","https://www.linio.cl/p/los-cuentos-del-olivo-cucan-a-jotxr6"
"404","La bruja Brunilda - VV.AA. - VV.AA....","VV.AA.","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/la-bruja-brunilda-vvaa-vvaa-jpfe28"
"405","Los Perros Rojos. El Ankus Del Rey. Mate...","KIPLING, RUDYARD","VICENS VIVES",28800,0,0,104,"Tapa Blanda","https://www.linio.cl/p/los-perros-rojos-el-ankus-del-rey-material-auxiliar-jpfbs0"
"406","LOS ZAPATOS DE LA CERDITA CECI 10...","KIPLING, RUDYARD","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/los-zapatos-de-la-cerdita-ceci-10-jpfbsa"
"407","El Gato Negro N/e - ALLAN POE, EDGAR - A...","ALLAN POE, EDGAR","VICENS VIVES",26290,0,0,224,"Tapa Blanda","https://www.linio.cl/p/el-gato-negro-n-e-allan-poe-edgar-allan-poe-edgar-jpfbsk"
"408","Pinocho - SAMANIEGO, CESAR - SAMANIEGO,...","SAMANIEGO, CESAR","VICENS VIVES",24790,0,0,22,"Tapa Dura","https://www.linio.cl/p/pinocho-samaniego-cesar-samaniego-cesar-jq0toa"
"409","MASCOTAS. MI PRIMER LIBRO PUZLE (VVKIDS)...","BARUZZI, AGNESE","VICENS VIVES",22890,0,0,12,"Tapa Dura","https://www.linio.cl/p/mascotas-mi-primer-libro-puzle-vvkids--jq0tok"
"410","El Devorador De Hombres. Material Auxili...","QUIROGA, HORACIO","VICENS VIVES",22990,0,0,80,"Tapa Blanda","https://www.linio.cl/p/el-devorador-de-hombres-material-auxiliar-jq0rds"
"411","El fantasma de Canterville...","WILDE, OSCAR","VICENS VIVES",28490,0,0,224,"Tapa Blanda","https://www.linio.cl/p/el-fantasma-de-canterville-jqm99s"
"412","EL RESCATE DEL GORILA LETRA LIGADA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-rescate-del-gorila-letra-ligada-jqm9am"
"413","El Rey De Los Mendigos...","SCHRAM, P.","VICENS VIVES",22990,0,0,96,"Tapa Blanda","https://www.linio.cl/p/el-rey-de-los-mendigos-jqm8ki"
"414","EL RESCATE DEL GORILA...","VV.AA","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-rescate-del-gorila-jr7ow4"
"415","EL LEON, LA MONA Y EL ASNO LETRA N LIGAD...","MORENO RODRIGUEZ","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-leon-la-mona-y-el-asno-letra-n-ligada-cuentaletras-nivel-2-jr7owe"
"416","La Reina De Las Nieves. Material Auxilia...","ANDERSEN, H.C.","VICENS VIVES",22990,0,0,80,"Tapa Blanda","https://www.linio.cl/p/la-reina-de-las-nieves-material-auxiliareducacion-primaria-jr7mlc"
"417","Jason Y Los Argonautas. Material Auxilia...","RIORDAN, JAMES","VICENS VIVES",22990,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/jason-y-los-argonautas-material-auxiliar-jr7mlm"
"418","1. El jefe Seattle. La voz de un pueblo...","RIORDAN, JAMES","VICENS VIVES",22990,0,0,64,"Tapa Blanda","https://www.linio.cl/p/1-el-jefe-seattle-la-voz-de-un-pueblo-desterrado-jrt27o"
"419","Tristán se achica - PARRY HEIDE, FLOREN...","PARRY HEIDE, FLORENCE","VICENS VIVES",21090,0,0,72,"Tapa Blanda","https://www.linio.cl/p/trista-n-se-achica-parry-heide-florence-parry-heide-florence-jsek34"
"420","3. El escarabajo de oro. Los crímenes d...","ALLAN POE,EDGAR","VICENS VIVES",24190,0,0,160,"Tapa Blanda","https://www.linio.cl/p/3-el-escarabajo-de-oro-los-cri-menes-de-la-jseht6"
"421","ANTOLOGIA POETICA DE MIGUEL HERNANDEZ CL...","SANCHEZ VIDAL, AGUSTIN (EDITOR)","VICENS VIVES",29390,0,0,304,"Tapa Blanda","https://www.linio.cl/p/antologia-poetica-de-miguel-hernandez-clasicos-hispanicos-jsejdu"
"422","Relatos De Fantasmas N/c...","ZORN, STEVEN","VICENS VIVES",22990,0,0,96,"Tapa Blanda","https://www.linio.cl/p/relatos-de-fantasmas-n-c-jszxeo"
"423","El arca de las letras 4...","REVIEJO, CARLOS","VICENS VIVES",18490,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-4-jszxf8"
"424","Nochebuena De Fantasmas...","DICKENS, CHARLES","VICENS VIVES",26352,0,0,80,"Tapa Blanda","https://www.linio.cl/p/nochebuena-de-fantasmas-jtld0q"
"425","EL OSO Y LA CORNEJA (CUCAÑA)...","BALTSCHEIT, MARTIN","VICENS VIVES",22990,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-oso-y-la-corneja-cucan-a--ju6sm8"
"426","El misantropo/El enfermo imaginario...","MOLIERE","VICENS VIVES",29290,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-misantropo-el-enfermo-imaginario-lcd8oa"
"427","El Castillo De Parlotabras...","DOYLE, MALACHY","VICENS VIVES",23040,0,0,40,"Tapa Blanda","https://www.linio.cl/p/el-castillo-de-parlotabras-lcd8ok"
"428","EL DETECTIVE DON GATO...","DOYLE, MALACHY","VICENS VIVES",12528,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-detective-don-gato-lcyoa2"
"429","MITOS Y LEYENDAS DEL ANTIGUO EGIPTO 62 C...","SWINDELLS, ROBERT","VICENS VIVES",23290,0,0,144,"Tapa Blanda","https://www.linio.cl/p/mitos-y-leyendas-del-antiguo-egipto-62-cucan-a-lcypuq"
"430","La Sirenita - ANDERSEN - ANDERSEN...","ANDERSEN","VICENS VIVES",43190,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/la-sirenita-andersen-andersen-le5jhw"
"431","Tormento. Material Auxiliar. Lecturas Es...","PEREZ GALDOS, BENITO","VICENS VIVES",32690,0,0,328,"Tapa Blanda","https://www.linio.cl/p/tormento-material-auxiliar-lecturas-eso-bachillerato-leqz3e"
"432","EL DADO NO TIENE PUNTOS LETRA D PALO CUE...","MORENO / RODRIGUEZ","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/el-dado-no-tiene-puntos-letra-d-palo-cuentaletras-2-lfcgzo"
"433","Fuente Ovejuna - LOPE DE VEGA - LOPE DE...","LOPE DE VEGA","VICENS VIVES",35597,0,0,192,"Tapa Blanda","https://www.linio.cl/p/fuente-ovejuna-lope-de-vega-lope-de-vega-lfcep6"
"434","LA VIDA ES SUEäO N/E...","CALDERON DE LA BARCA","VICENS VIVES",29390,0,0,256,"Tapa Blanda","https://www.linio.cl/p/la-vida-es-suea-o-n-e-lfcg9u"
"435","LAS AVENTURAS DE ROGELIO JIMENEZ (J,GE,G...","VV.AA.","VICENS VIVES",11490,0,0,24,"Tapa Blanda","https://www.linio.cl/p/las-aventuras-de-rogelio-jimenez-j-ge-gi-cuental-lfxwlg"
"436","La Biblia, Historias Del Antiguo Testame...","WADDELL, MARTIN","VICENS VIVES",22990,0,0,112,"Tapa Blanda","https://www.linio.cl/p/la-biblia-historias-del-antiguo-testamento-n-c-lfxuao"
"437","Zalacain El Aventurero N/c...","WADDELL, MARTIN","VICENS VIVES",32832,0,0,272,"Tapa Blanda","https://www.linio.cl/p/zalacain-el-aventurero-n-c-lfxuay"
"438","UNA BOLSA DE CANICAS AULA DE LITERATURA...","JOFFO, JOSEPH","VICENS VIVES",34290,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/una-bolsa-de-canicas-aula-de-literatura-lgj9wq"
"439","El arca de las letras 2...","REVIEJO, CARLOS","VICENS VIVES",18490,0,0,NA,"Tapa Blanda","https://www.linio.cl/p/el-arca-de-las-letras-2-lgj9x0"
"440","Otra Vez Elmer - MCKEE, DAVID - MCKEE, D...","MCKEE, DAVID","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/otra-vez-elmer-mckee-david-mckee-david-lh4pii"
"441","Oliver Twist - Cucaña...","DICKENS","VICENS VIVES",26290,0,0,168,"Tapa Blanda","https://www.linio.cl/p/oliver-twist-cucan-a-lhq540"
"442","Frankenstein - Aula De Literatura...","SHELLEY","VICENS VIVES",33190,0,0,368,"Tapa Blanda","https://www.linio.cl/p/frankenstein-aula-de-literatura-mzwl6c"
"443","Ada y el hilo rojo - BALPE, A.G. - BALPE...","BALPE, A.G.","VICENS VIVES",18390,0,0,40,"Tapa Blanda","https://www.linio.cl/p/ada-y-el-hilo-rojo-balpe-ag-balpe-ag-n0i31s"
"444","UN TAXI MUY EXTRAÑO 17...","BALPE, A.G.","VICENS VIVES",9990,0,0,24,"Tapa Blanda","https://www.linio.cl/p/un-taxi-muy-extran-o-17-n0i0ru"
"445","La Vuelta Al Mundo En 80 Dias...","VERNE","VICENS VIVES",34290,0,0,384,"Tapa Blanda","https://www.linio.cl/p/la-vuelta-al-mundo-en-80-dias-n0i0s4"
